[2022-04-27 14:32:43,824 : meeting.py:185 -     build_co2eq_data() ]   - Flight from WAS to  BER
[2022-04-27 14:32:43,824 : flight_utils.py:799 -     retrieve_amadeus() ] requesting amadeus round trip flight for WAS -BER - 2022-05-27 for 1 adult(s)
[2022-04-27 14:33:33,247 : meeting.py:710 -             plot_all() ] meeting_name: Processing plot_co2eq
[2022-04-27 14:33:33,247 : meeting.py:182 -     build_co2eq_data() ]   - attendee 1: {'country': 'US'}
[2022-04-27 14:33:33,247 : meeting.py:185 -     build_co2eq_data() ]   - Flight from WAS to  BER
[2022-04-27 14:33:33,247 : flight_utils.py:799 -     retrieve_amadeus() ] requesting amadeus round trip flight for WAS -BER - 2022-05-27 for 1 adult(s)
[2022-04-27 14:33:55,139 : meeting.py:710 -             plot_all() ] meeting_name: Processing plot_co2eq
[2022-04-27 14:33:55,139 : meeting.py:182 -     build_co2eq_data() ]   - attendee 1: {'country': 'US'}
[2022-04-27 14:33:55,139 : meeting.py:185 -     build_co2eq_data() ]   - Flight from WAS to  BER
[2022-04-27 14:33:55,139 : flight_utils.py:799 -     retrieve_amadeus() ] requesting amadeus round trip flight for WAS -BER - 2022-05-27 for 1 adult(s)
[2022-04-27 14:34:29,616 : meeting.py:710 -             plot_all() ] meeting_name: Processing plot_co2eq
[2022-04-27 14:34:29,616 : meeting.py:182 -     build_co2eq_data() ]   - attendee 1: {'country': 'US'}
[2022-04-27 14:34:29,616 : meeting.py:185 -     build_co2eq_data() ]   - Flight from LAX to  BER
[2022-04-27 14:34:29,616 : flight_utils.py:799 -     retrieve_amadeus() ] requesting amadeus round trip flight for LAX -BER - 2022-05-27 for 1 adult(s)
[2022-04-27 14:35:09,902 : meeting.py:710 -             plot_all() ] meeting_name: Processing plot_co2eq
[2022-04-27 14:35:09,902 : meeting.py:182 -     build_co2eq_data() ]   - attendee 1: {'country': 'US'}
[2022-04-27 14:35:09,902 : meeting.py:185 -     build_co2eq_data() ]   - Flight from LAX to  BER
[2022-04-27 14:35:09,903 : flight_utils.py:799 -     retrieve_amadeus() ] requesting amadeus round trip flight for LAX -BER - 2022-05-27 for 1 adult(s)
[2022-04-27 14:36:21,341 : meeting.py:710 -             plot_all() ] meeting_name: Processing plot_co2eq
[2022-04-27 14:36:21,341 : meeting.py:182 -     build_co2eq_data() ]   - attendee 1: {'country': 'US'}
[2022-04-27 14:36:21,341 : meeting.py:185 -     build_co2eq_data() ]   - Flight from WAS to  BER
[2022-04-27 14:36:21,341 : flight_utils.py:799 -     retrieve_amadeus() ] requesting amadeus round trip flight for WAS -BER - 2022-05-27 for 1 adult(s)
[2022-04-27 14:36:37,760 : meeting.py:710 -             plot_all() ] meeting_name: Processing plot_co2eq
[2022-04-27 14:36:37,760 : meeting.py:182 -     build_co2eq_data() ]   - attendee 1: {'country': 'US'}
[2022-04-27 14:36:37,761 : meeting.py:185 -     build_co2eq_data() ]   - Flight from LAX to  BER
[2022-04-27 14:36:37,761 : flight_utils.py:799 -     retrieve_amadeus() ] requesting amadeus round trip flight for LAX -BER - 2022-05-27 for 1 adult(s)
[2022-04-27 14:39:22,429 : meeting.py:710 -             plot_all() ] meeting_name: Processing plot_co2eq
[2022-04-27 14:39:22,429 : meeting.py:182 -     build_co2eq_data() ]   - attendee 1: {'country': 'US'}
[2022-04-27 14:39:22,429 : meeting.py:185 -     build_co2eq_data() ]   - Flight from WAS to  BER
[2022-04-27 14:39:22,429 : flight_utils.py:799 -     retrieve_amadeus() ] requesting amadeus round trip flight for WAS -BER - 2022-05-27 for 1 adult(s)
[2022-04-27 14:40:32,789 : meeting.py:710 -             plot_all() ] meeting_name: Processing plot_co2eq
[2022-04-27 14:40:32,789 : meeting.py:182 -     build_co2eq_data() ]   - attendee 1: {'country': 'US'}
[2022-04-27 14:40:32,789 : meeting.py:185 -     build_co2eq_data() ]   - Flight from WAS to  BER
[2022-04-27 14:41:19,339 : meeting.py:710 -             plot_all() ] meeting_name: Processing plot_co2eq
[2022-04-27 14:41:19,340 : meeting.py:182 -     build_co2eq_data() ]   - attendee 1: {'country': 'US'}
[2022-04-27 14:41:19,340 : meeting.py:185 -     build_co2eq_data() ]   - Flight from WAS to  BER
[2022-04-27 14:41:19,340 : flight_utils.py:799 -     retrieve_amadeus() ] requesting amadeus round trip flight for WAS -BER - 2022-05-27 for 1 adult(s)
[2022-04-27 14:42:14,485 : meeting.py:710 -             plot_all() ] meeting_name: Processing plot_co2eq
[2022-04-27 14:42:14,485 : meeting.py:182 -     build_co2eq_data() ]   - attendee 1: {'country': 'US'}
[2022-04-27 14:42:14,485 : meeting.py:185 -     build_co2eq_data() ]   - Flight from WAS to  BER
[2022-04-27 14:42:14,485 : flight_utils.py:799 -     retrieve_amadeus() ] requesting amadeus round trip flight for WAS -BER - 2022-05-27 for 1 adult(s)
[2022-04-27 14:44:33,180 : meeting.py:710 -             plot_all() ] meeting_name: Processing plot_co2eq
[2022-04-27 14:44:33,180 : meeting.py:182 -     build_co2eq_data() ]   - attendee 1: {'country': 'US'}
[2022-04-27 14:44:33,181 : meeting.py:185 -     build_co2eq_data() ]   - Flight from WAS to  BER
[2022-04-27 14:44:33,181 : flight_utils.py:799 -     retrieve_amadeus() ] requesting amadeus round trip flight for WAS -BER - 2022-05-27 for 1 adult(s)
[2022-04-27 14:46:24,067 : meeting.py:710 -             plot_all() ] meeting_name: Processing plot_co2eq
[2022-04-27 14:46:24,067 : meeting.py:182 -     build_co2eq_data() ]   - attendee 1: {'country': 'US'}
[2022-04-27 14:46:24,067 : meeting.py:185 -     build_co2eq_data() ]   - Flight from WAS to  BER
[2022-04-27 14:46:24,068 : flight_utils.py:799 -     retrieve_amadeus() ] requesting amadeus round trip flight for WAS -BER - 2022-05-27 for 1 adult(s)
[2022-04-27 14:47:21,984 : meeting.py:710 -             plot_all() ] meeting_name: Processing plot_co2eq
[2022-04-27 14:47:21,984 : meeting.py:182 -     build_co2eq_data() ]   - attendee 1: {'country': 'US'}
[2022-04-27 14:47:21,984 : meeting.py:185 -     build_co2eq_data() ]   - Flight from LAX to  BER
[2022-04-27 14:47:21,984 : flight_utils.py:799 -     retrieve_amadeus() ] requesting amadeus round trip flight for LAX -BER - 2022-05-27 for 1 adult(s)
[2022-04-27 14:49:28,123 : meeting.py:710 -             plot_all() ] meeting_name: Processing plot_co2eq
